time_ms,chat_message
1780573258374,거제에서 찍었나
1780573258392,야호~
1780573258420,훅잡이네
1780573258483,노래가 ㅈㄴ 좋긴하네
1780573258623,근데 적자 난 이유를 알거 같기도 하다 ㅋㅋㅋ 중손데 퀄이
1780573258846,그동안 70억 넘게 썼네..
1780573259832,ㅋㅋㅋㅋㅋㅋ
1780573259862,노래 좋네
1780573260289,24년
1780573260527,?
1780573260728,야호
1780573261126,이쁘긴해
1780573261356,2년전
1780573261567,음?
1780573262118,?
1780573262249,진짜 애들이다
1780573262394,아니 근데 뮤비퀄이 생각보다 괜찮은데?
1780573262559,ㄹㅇ ㅋㅋ 철학이 갑자기 보임
1780573262564,캬
1780573262834,노래 예전에 유튜브 광고로 접했었음
1780573263157,거제야?
1780573263497,2년전
1780573263660,?
1780573264243,?
1780573264411,7월 컴백이 리메이크곡이라는데
1780573264532,미나미가 메보임
1780573264741,귀신 더블링
1780573264993,거제에서 찍었나 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1780573265200,낙타 난입
1780573265267,의상 같은게 중소깔이긴한데 ㅋㅋ
1780573265365,합방때 인연을 제대로 텄어야..
1780573266287,내기억으로는 저때도 진짜 말랐던거 같은데
1780573266481,{:d_60:}{:d_60:}{:d_60:}{:d_60:}
1780573266556,어으 뿌애
1780573267094,중소치고 퀄리티가 좋음
1780573267821,데자부가 ㄹㅇ 좋던데
1780573269452,야호
1780573269603,이쁘다
1780573269704,거제 ㅋㅋㅋ
1780573269711,힘빠진다매 ㅋㅋㅋ
1780573269741,일본인이 멥
1780573270206,저기 거제다ㄷㄷ
1780573270900,{:d_60:}{:d_60:}
1780573271359,그래도 떡상햇으니 이제 회수하겟지
1780573271790,룩삼님이 이 사비부분이 너무 쳐진다고했었음
1780573271845,파이리는 저때랑 지금이랑 그대로네
1780573271961,거제임?
1780573273072,노래 퀄 좋음
1780573273265,어떻게 더 마르지
1780573274382,7월 컴백이 리메이크곡이라는데 뭘까
1780573275995,2년전이면 원이도 미자시절인가
1780573276243,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1780573276324,을왕리에서 찍었구나
1780573276343,{:mlb_76:}{:d_230:}{:mlb_76:}{:d_230:}
1780573276836,해외로케만해도 얼마여
1780573276962,거제야 치바야 어디야
1780573277303,의상이 아쉬운데
1780573277345,거제여?
1780573277792,브릿지 넣고 3절까지 있는거 근본있네 3분 넘는것같고
1780573277910,일본분이 메보야?
1780573278500,중소치곤 잘만들었네
1780573278650,뮤비 퀄리티가
1780573279201,흠 좋네
1780573280185,야호~
1780573280488,애들이 귀엽다 ㅋㅋ
1780573280780,낙타 뭐지요?
1780573281011,여기 LA
1780573281590,들어볼래에서 처음 듣고 플리에서 빠진적이 없다는거임
1780573281800,진짜 리센느 잘 됐으면 좋겠다
1780573281941,장소는 미국인데 거제느낌 남
1780573282182,그때 몰랐던 철학이 느껴져요
1780573282727,난 러너웨이가 제일좋던데
1780573282990,캬
1780573283316,저기 거제임?
1780573285278,노래가 좋음 ㅇㅇ
1780573286445,캬
1780573286488,뮤비가 돈 냄새가 나네
1780573286622,의상이 중소 느낌나네요
1780573287092,캬
1780573287337,르센느 하트어택 최고네
1780573287429,중소돌 인데 퀄좋네
1780573287464,캬
1780573287959,오..
1780573288062,캬
1780573288136,캬
1780573288167,캬
1780573288173,캬
1780573288183,일본인이 메보아닌가
1780573288661,캬
1780573289088,낙타 야호~
1780573289163,노래좋네
1780573289287,캬~~~
1780573289318,캬
1780573289369,노래가 좋네 ㅇㅇ
1780573289546,이게 최신mz 노래임?
1780573289596,들어볼래에서 봤을 때 생각나네
1780573289843,파이리다 파이리
1780573289853,캬ㅑㅑ
1780573289887,노래가 좋다
1780573290018,이지리스닝 메타 그립네
1780573290065,이지리스닝 이네
1780573290066,좋읍니다
1780573290200,아 좋다
1780573290337,거제 야호~
1780573290627,거제 야호~
1780573290861,노래 좋아~
1780573291048,노래는 진짜 잘뽑네
1780573291173,캬
1780573291381,캬~~ 좋다좋다
1780573291541,러블리하네
1780573291642,캬
1780573291893,다 좋은데 의상이 약간
1780573291991,아니 리센느 사장 진짜 능력이 ㅈ되는 건가 생각보다 퀄이 나쁘지 않냐 왜
1780573292124,{:d_62:}{:d_62:}{:d_62:}{:d_62:}
1780573292426,훅이 좋아
1780573292488,술술넘어간다~
1780573292558,거제 야호~
1780573292846,노래 개좋노
1780573292989,캬
1780573293445,{:d_54:}
1780573293727,시원하다
1780573293789,돈 개많이 쓰긴 한듯
1780573294034,들어볼래도 한번 보자
1780573295173,와 공주님
1780573295213,철학이 느껴지네 ㅇㅇ
1780573295379,러브어택 심장을 공격해
1780573295438,{:d_54:}{:d_54:}
1780573296428,?
1780573296621,슬슬넘어간다
1780573297218,멜로디가 좋아
1780573297403,?
1780573297811,?
1780573297859,??
1780573298081,?
1780573298116,노래를 잘뽑아
1780573298245,?
1780573298337,룩삼 출연버전
1780573298508,?
1780573298564,개맛도리 부분
1780573298572,ㅋㅋㅋㅋㅋㅋ
1780573298803,시원하이
1780573298932,걍 노래가 좋음 ㅇㅇ
1780573298980,?
1780573299020,?
1780573299161,?
1780573299172,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1780573299267,?
1780573299441,나른마른
1780573299551,?
1780573299583,?
1780573299701,?
1780573299742,할트어택아님?
1780573299862,?
1780573299943,??
1780573300039,?
1780573300048,?
1780573300129,?
1780573300180,ㅋㅋㅋㅋㅋㅋㅋㅋ
1780573300195,?
1780573300294,zzz
1780573300323,부드럽게 넘어가그든요
1780573300339,왜 들어봤지 ㄹㅇ
1780573300484,?
1780573300497,느아으
1780573300504,?
1780573300726,?
1780573300794,??
1780573300972,나른해
1780573301059,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1780573301084,느아
1780573301131,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1780573301201,송희롱
1780573301303,가사가좋음
1780573301703,?
1780573301720,훅이 좋아
1780573301758,기습 조롱
1780573301897,조롱을
1780573301958,?
1780573302071,?
1780573302145,ㄹㅇㅋㅋ
1780573302198,고소자료
1780573302296,무난하이 좋음
1780573302342,감긴다
1780573302443,음?
1780573302462,{:d_117:}{:d_117:}{:d_117:}{:d_117:}{:d_117:}
1780573302639,아는척 ㄴ
1780573302697,룩래방 마렵네 ㅋㅋ
1780573303144,?
1780573303202,??
1780573303569,바로 송희롱
1780573303585,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1780573303596,ㅇㅇ
1780573304259,2~3세대 느낌남
1780573304382,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1780573304665,나른~혀
1780573304676,멜로디 맛좋다
1780573304774,?
1780573305412,나른한느낌
1780573305413,철학이 느껴짐 ㅇㅇ
1780573305446,? 힘빠진다매 ㅋㅋ
1780573305820,캬
1780573305866,느아응나응
1780573306491,송희롱을
1780573306631,메인 라인이 사기임
1780573306652,들어볼래 버전 궁금한데
1780573307305,고소장 수집을
1780573307833,술술 넘어가긴해
1780573312386,리센ㄴㄴㄴㄴ느
1780573312620,대중적인듯
1780573313253,고소자료 ㅋㅋ
1780573314705,힘빠진다며 ~ ㅋㅋㅋㅋ
1780573315180,노래에 도파민이 좀 들어가야 함 리센느는 대중한테 알릴려면
1780573315317,저점매수의 신
1780573317893,굴냄새
1780573318137,ㅇㅇ
1780573318201,컨셉 잘살림
1780573318405,향이 컨셉이라던데
1780573319297,리센족
1780573319445,향기같은 노래
1780573319494,메인 라인이 좋긴해 ㅇㅇ
1780573319503,향기로 장면을 기억한다
1780573319747,너무 술술넘어가서
1780573321246,ㅇㅈ
1780573322134,향기같은 노래야 ㅇㅇ
1780573323160,이건 무슨향이지
1780573324678,향기같
1780573325002,오 그럴싸하다
1780573325335,그치
1780573325766,ㅇㅇ 도파민이 들어가야하는데
1780573325917,음 ㅇㅈ
1780573327618,리센족은
1780573327970,캬
1780573328054,탑노트 미들노트
1780573328173,자냥
1780573328633,캬
1780573328694,탑 노트
1780573328696,다르지 ㅇㅇ
1780573328724,{:d_108:}
1780573328885,그럴싸한데?
1780573329021,향기처럼
1780573329032,ㄹㅇㄹㅇ
1780573329083,아련한 맛임
1780573329112,오 그런걸 알아?
1780573329117,아하
1780573329381,오..
1780573329876,거제굴톤
1780573329975,겨
1780573330289,캬
1780573330631,오
1780573331547,뭐임 대본있음?
1780573331856,신라고윤정 ㅇㄷ
1780573331959,오
1780573332275,무슨 향인가요
1780573332438,쌈아 너 요즘 책읽냐?
1780573332721,캬
1780573332770,진짜에요??
1780573333178,미들노트 탑노트
1780573333629,잘 아네
1780573333972,쌈이가 힘빠진다 한거 데자부 아니었나?
1780573333978,그럴싸하네
1780573334595,철학이 느껴지네
1780573334878,인기없을땐 힘빠졌지만 지금은 다르지 ㅋㅋ
1780573334981,철학이 보이지? 나도 그래
1780573335163,리센느 분석은? 룩튜브 ㅋㅋ
1780573335464,?
1780573335904,데자뷰가 좋음
1780573336555,준비잘햇네 쌈아
1780573336579,룩동진
1780573336751,향기처럼 다가옴
1780573336799,멘트 준비해옴?
1780573337269,비유 좋네
1780573337492,영화 향수 봤나
1780573337827,요즘 진짜 책읽냐
1780573337913,?
1780573338320,칙!!~~
1780573338422,책읽냐?
1780573338449,?
1780573338796,아니 웰케 표현잘함?
1780573338873,?
1780573338922,대본 누가써줬냐
1780573339060,?
1780573339077,?
1780573339141,룩어임?
1780573339228,?
1780573339310,음?
1780573339523,?
1780573339545,ㅋㅋ
1780573339607,철학이 보여?
1780573339633,요즘 책좀 읽음?
1780573339880,?
1780573339881,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1780573339937,?
1780573340050,?
1780573340056,미리보고옴?
1780573340224,?
1780573340443,?
1780573340514,{:d_113:}
1780573340559,그런생각은 없엇는데
1780573340582,ㅋㅋㅋㅋㅋㅋㅋ
1780573340595,{:d_60:}{:d_60:}{:d_60:}{:d_60:}{:d_60:}{:d_60:}
1780573340603,ㅋㅋㅋㅋㅋㅋ
1780573340609,{:d_133:}{:d_133:}{:d_133:}
1780573340627,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1780573340687,ㅋㅋㅋㅋㅋ
1780573340703,?
1780573340742,?
1780573340803,ㅋㅋㅋㅋㅋ
1780573340875,?
1780573340875,ㅋㅋㅋㅋㅋㅋㅋㅋ
1780573340887,?
1780573340941,?
1780573340949,아 힘빠져
1780573341029,?
1780573341202,?
1780573341241,의정부 갸루 버전임?
1780573341246,?
1780573341388,느아
1780573341419,?
1780573341426,잔향 창법이셔?
1780573341452,고소자료 온
1780573341498,????
1780573341636,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1780573341691,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1780573341911,?
1780573341974,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1780573342063,?
1780573342308,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1780573342351,얘 요새 어휘력 늘었네
1780573342469,?
1780573342535,?
1780573342693,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1780573342786,ㅋㅋㅋㅋㅋㅋㅋ
1780573342947,??
1780573343041,ㅋㅋㅋㅋㅋㅋㅋ
1780573343125,? 모기임?
1780573343210,??
1780573343288,;;
1780573343353,ㅋㅋㅋㅋㅋㅋㅋ
1780573343399,?
1780573343552,오머이갓
1780573343602,캬
1780573343720,?
1780573343777,?
1780573343843,?
1780573343865,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1780573344118,파이리
1780573344196,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1780573344270,룩센느
1780573344421,돌발상혹ㆍㅇ
1780573344593,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1780573344667,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1780573344679,룩어 ㄷㄷ
1780573344710,?
1780573344732,;;;;;
1780573345231,?
1780573345249,뭉쳐진거 맞았네
1780573345578,뭐고
1780573346031,룩고학력 뭐지요?
1780573346133,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1780573346334,??>?
1780573346409,?
1780573346419,퍼지는 느낌이다?
1780573346644,룩어습박ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1780573346756,무슨말이누
1780573346833,파도같기도하고
1780573347159,?
1780573347226,예습하고 오지 말라고
1780573347456,좋네
1780573347599,대표님한테 대본 받았냐??
1780573348040,고소자료 ㅋㅋㅋ
1780573348220,??
1780573348279,너 천재냐?
1780573348517,룩어 ㄷㄷ
1780573348555,송희롱 고소각
1780573348615,그럴듯하네
1780573349002,ㅋㅋㅋㅋ
1780573349007,모기임?
1780573349020,룩센느
1780573349038,웨에에엥
1780573349096,느애느애
1780573349192,리자몽 방귀같은
1780573349201,양지멘트 뭐지요
1780573349643,(돌발)
1780573349697,3단으로 나눠져있다는거지 ㅇㅇ;
1780573349699,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1780573349743,룩어
1780573349835,예?
1780573350130,러브 룩어택
1780573350456,스윽 감기는 느낌
1780573350766,모기가 벌써
1780573351286,높다 높아
1780573351692,룩어 습박 ㅋㅋ
1780573352059,핀볼은안봄?
1780573352484,향수처럼 퍼지는 느낌
1780573352590,후각의 청각화 ㄷㄷ
1780573352771,(돌발상황)
1780573352850,룩어임?
1780573352935,스며든다?
1780573353313,대본?
1780573353813,예습 같네
1780573353955,광고 멘트 같네
1780573354049,뭐냐 갑자기
1780573354327,룩어 뭐지여
1780573354371,자료 뭔가요
1780573354544,예습도했음?
1780573354916,뭐 대본 받음?
1780573354958,그런거 같기도하고
1780573355315,향기간은 노래 ㅇㅇ
1780573355349,준비한 멘트 뭐지요?
1780573355649,대본 받았냐?
1780573355906,파이리가 누구임
1780573355912,뿌듯 ㅋ ㅋ
1780573355975,예습하네
1780573356347,근데 진짜 그럴듯함
1780573356374,여기서 팍 뜰줄알았는데 훅 힘빠진다고..
1780573357948,책좀봤네
1780573358195,?
1780573358532,어흐
1780573358721,?
1780573358730,?
1780573358833,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1780573358835,?
1780573358883,어어
1780573358938,아이고 예쁘다야~
1780573358948,?
1780573359022,끼워 맞출려고 ㅋㅋㅋㅋㅋㅋㅋ
1780573359052,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1780573359055,ㅋㅋㅋㅋㅋㅋㅋㅋ
1780573359420,?
1780573359451,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1780573359469,광고받음?
1780573359559,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1780573359560,?
1780573359697,음??
1780573359900,?
1780573360103,?
1780573360126,?
1780573360157,??
1780573360203,?
1780573360246,변태같아요
1780573360270,?
1780573360271,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1780573360342,?
1780573360485,?????
1780573360516,?
1780573360517,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1780573360550,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1780573360625,?
1780573360650,르카인
1780573360663,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1780573360743,ㅋㅋㅋㅋㅋ
1780573360755,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1780573360807,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1780573360880,?\
1780573360917,예?
1780573360922,ㅋㅋㅋㅋㅋ
1780573361026,ㅋㅋㅋㅋ?
1780573361072,?
1780573361270,습박ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1780573361349,?
1780573361708,킁
1780573361819,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1780573361873,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1780573361989,야랄 시작
1780573362030,?
1780573362032,ㅋㅋㅋㅋㅋㅋㅋㅋ
1780573362091,?
1780573362120,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1780573362126,?
1780573362297,릴딕
1780573362305,향수맞지?
1780573362390,{:d_94:}
1780573362402,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1780573362424,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1780573362476,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1780573362480,??
1780573362523,어어
1780573362528,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1780573362540,?
1780573362595,{:d_126:}
1780573362651,???
1780573362728,?
1780573363039,보약 이냐
1780573363087,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1780573363096,좀 변태같네;;
1780573363130,?
1780573363153,ㅅㅂㅋㅋㅋㅋㅋㅋㅋ
1780573363163,??
1780573363164,캬 ㅋㅋㅋㅋ
1780573363196,??
1780573363266,ㅋㅋㅋㅋㅋ
1780573363270,?
1780573363340,어어
1780573363407,(돌발상황)
1780573363430,??????????????
1780573363430,약하는데?
1780573363447,약 하는건가요?
1780573363499,?
1780573363528,큰거온다
1780573363582,ㅋㅋㅋㅋㅋㅋㅋ
1780573363697,보약함?
1780573363711,향기가 아닌데?
1780573364001,;;;;;;;;;
1780573364084,?
1780573364105,??
1780573364116,(돌발상황)
1780573364314,?
1780573364367,코카인 아닙니다
1780573364386,?
1780573364386,또 쇼츠묻어가려고
1780573364403,???
1780573364460,?
1780573364471,르카인 맡앗다
1780573364621,이상해요..
1780573364672,?
1780573364921,고소할게요
1780573364967,향기..맞지?
1780573365012,리카인 ㄷㄷ;
1780573365075,그냥 겨가좋은청년같은데
1780573365217,{:d_126:}{:d_126:}
1780573365310,{:d_116:}
1780573365333,미치겠네
1780573365409,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1780573365519,? 향수 맞지?
1780573365572,좀 이상한데
1780573365578,룩카인
1780573365675,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1780573365691,약함?
1780573365845,콧구멍 ㅈㄴ크다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1780573365992,ㅋㅋㅋㅋㅋㅋㅋㅋ
1780573366130,주접 on zz
1780573366217,르카인
1780573366280,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1780573366326,??
1780573366392,청각의 후각화네요
1780573366439,약이잖아
1780573366448,ㅈㄴ 변태 같아
1780573366725,거제굴톤 석굴웜톤 냄새
1780573366756,룩 카 인
1780573366882,미친변태같아요!!!
1780573367074,보약신고
1780573367208,?야랄시작
1780573367208,이거지 ㅇㅇ
1780573367302,룩카인 뭐지요
1780573367311,그건 다른 약 같은데\
1780573367364,보약하냐
1780573367365,습박 ㅋㅋㅋㅋㅋ
1780573367450,킁카크앜
1780573367462,그거 향수아닌데?
1780573367536,너무 느끼는데 ㄷㄷ
1780573367657,변태같은데
1780573367875,코카인함?ㅌㅌㅋㅌ
1780573367921,보약아니야?
1780573368002,뭔가 다른거 같은데
1780573368019,무슨 향인지 나무위키에 있나
1780573368067,흡연하시나요?
1780573368200,<<<<< 이사람은 리자몽 똥방구인데..
1780573368257,광고임?
1780573368324,향수 맞음?
1780573368372,송희롱 ON
1780573368420,휠클릭 ㅅㅂ
1780573368432,아 변태쳐내
1780573368452,대표님이랑 법정에서 뵙겠구나 삼아
1780573368477,쇼츠하나나오겠다 ㅋㅋ
1780573368486,향기가 아니고 보약인가요?
1780573368495,보약
1780573368604,그냥 겨에 미친 청년
1780573368637,므와~~?
1780573368819,향수 맞제?
1780573368913,{:d_126:}{:d_126:}{:d_126:}{:d_126:}
1780573369330,변태같아요;;
1780573369376,보약 ㄷㄷ
1780573369584,빼줌마
1780573369850,억텐
1780573369988,좀위험한데?
1780573370350,무서워요
1780573370391,룩카인 ㅋㅋ
1780573370464,{:mlb_76:}{:mlb_76:}{:mlb_76:}{:mlb_76:}
1780573370520,향수 맞지요?
1780573370580,??
1780573370721,완 벽  해
1780573370808,쓰읍 하
1780573371384,향수아닌걱탕ㄴ데?
1780573371847,?
1780573371881,개이쁘노
1780573372238,향기맞아요?
1780573372348,고소자료
1780573372673,기습 보약 ㅋㅋ
1780573372711,룩카인은 ㅋㅋㅋ
1780573372741,휠 클 릭 쳐 해 라
1780573372842,다른걸 들이마셨다?
1780573373052,향수 맞음?
1780573373219,향수 맞지?
1780573373840,방금 그건 다른 약...
1780573373890,룩어임?
1780573373919,보얏
1780573373926,양발운전
1780573374210,왜 갑자기 보약을..
1780573374354,릴디기디기디기
1780573374379,사과해
1780573374457,(아니 그렇다고 해서)
1780573374747,향수 맞지
1780573374769,킁카킁카
1780573374956,향수가 아닌거같아요
1780573375006,보약아닌지
1780573375141,느껴버리네 ㅌㅋㅌㅋ
1780573375595,아니 광고에요?
1780573375770,뭔느낌
1780573376746,핀볼
1780573377570,쌈이 고학력자임?
1780573377689,보약을
1780573377814,고소자룤ㅋㅋㅋ
1780573377839,들어볼래 버전은 없네
1780573377957,그건 향수가 아닌데..
1780573377957,핀볼도 좋음
1780573377999,운전 나오네
1780573378047,핀볼 띵곡
1780573378139,룩카인 ㅅㅂㅋㅋ
1780573378466,힘빠짐ㅁㅁㅁ마
1780573379322,양발운전...?
1780573379332,핀볼
1780573379798,핀볼~
1780573379936,다 듣자
1780573380106,리카인ㄷㄷ
1780573380219,핀볼
1780573380867,핏불 ㄷㄷ
1780573380881,왔다 갓볼
1780573380893,핀볼좋지
1780573381190,?
1780573381300,핏불
1780573381535,핀볼
1780573381747,핍볼 ㅋㅋㅋ
1780573381859,핏볼
1780573381996,핏불
1780573382236,캬
1780573382316,증강 고트
1780573382461,?
1780573382475,핏불은 ㅇㅈ
1780573382676,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1780573382719,오
1780573382845,핀볼
1780573382941,럼블볼
1780573383013,핀볼 좋지요
1780573383074,핏불이요?
1780573383151,아 핀볼 이거 좋았지
1780573383233,핀볼 좋지
1780573383276,핏불
1780573383283,핏불
1780573383449,핏불ㅋㅋㅋ
1780573383551,요샌 핀볼 많이 올라오던데
1780573383586,아 핀볼 이거 좋잖아
1780573383641,핏불?
1780573383648,핀볼 ㄷㄷ
1780573383848,핀볼 좋던데
1780573383882,핏불 ㅋㅋ
1780573383903,이거 조음
1780573384072,ㅋㅋㅋㅋ
1780573384210,개띵곡임
1780573384381,어????
1780573384794,핏불
1780573384830,솔직히 개띵곡
1780573384854,핀볼은인죵
1780573384933,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1780573385005,와 발
1780573385044,이게 제일 좋아
1780573385045,핏불은 ㅋㅋ
1780573385121,핏불
1780573385132,띵공
1780573385177,이 노래 좋더라
1780573385254,헉
1780573385303,이거 좋지
1780573385312,오
1780573385362,이건 진짜 좋음
1780573385427,이거 좋음
1780573385470,난 이게 좋음
1780573385612,고트
1780573385649,핏불 좋지
1780573385743,캬 이노래좋아
1780573386053,좋지
1780573386100,핏불은 ㅇㅈ이지
1780573386256,핏볼은 임마
1780573386312,핏불ㅋㅋㅋㅋㅋㅋ
1780573386334,오 발
1780573386505,핏불 습박ㅋㅋㅋㅋㅋㅋ
1780573386604,볼앤핏 ㅋㅋㅋ
1780573386655,핏불 좋지
1780573386677,발 패티쉬
1780573386727,핀볼 띵곡
1780573386966,핏볼ㅋㅋ
1780573387319,발페티쉬임?
1780573387746,핏불은지리긴해
1780573388234,핏불은 인죵
1780573388458,이게 ㄹㅇ 히트임
1780573388460,캬
1780573388490,발
1780573388819,핀볼 조아
1780573389064,와 발
1780573389761,이건 중소 퀄이 아니던데
1780573389780,이거 개좋음
1780573389804,헉
1780573390345,발충
1780573390788,발
1780573390945,가사 없나
1780573390952,이거 니가 좋다고 한거자나
1780573391300,핀볼도좋지
1780573391318,발
1780573391409,핀볼 개개띵곡
1780573391470,캬ㅑㅑㅑ
1780573391544,개띵곡
1780573392378,발
1780573392460,이거도 슴슴허이 좋아
1780573392642,타란티노 햄
1780573392810,이거 좋음
1780573392835,증바람 goat ㅋㅋ
1780573392947,"오,..."
1780573393065,헉
1780573394824,캬
1780573394943,핀볼 개좋음
1780573394954,최두호 핏불 나와!
1780573394983,아니 곡퀄 좋은데?
1780573395878,난 이게 최애
1780573396282,증강 GOATㅋㅋ
1780573396609,ㅜㅑ
1780573396738,케이팝의 정수가 느껴지는 노래임 ㄹㅇ
1780573396887,오..
1780573396994,이거도 들어봤네
1780573397280,왜 좋냐
1780573397318,수록곡 바이브
1780573397509,이게.지림
1780573397556,핀볼이 미쳤어
1780573397683,이건 룩삼이 처음 들었을 때도 좋다고 했었지
1780573397799,제나양 이쁘구만
1780573397858,오 좋다
1780573397979,오 좋은데?
1780573398660,띵곡
1780573399486,삔볼~
1780573399999,캬ㅑㅑ
1780573400867,한국어 추가좀요...
1780573401241,핀볼~
1780573401517,제나양
1780573402177,이거 좋다
1780573402458,파이리
1780573404605,한국 자막이 없네
1780573404690,이거도 라이브했었음
1780573404954,꿀잼증강 GOAT
1780573404975,ㄹㅇ 좋음
1780573405128,핀볼은 그때도 좋다고했음
1780573405723,이거 곡퀄 ㅈ댐
1780573405926,ㅋ커엽네
1780573407992,오 좋은데
1780573408004,오 좋은데여
1780573409438,레벨 깔인데 진짜좋음
1780573409861,이게 더 맛있다
1780573410036,이거 내 최애
1780573410965,캬
1780573411255,퀄뭔데이거
1780573411384,이게 더 좋은데
1780573411409,이게 좀더 힙하네
1780573413164,아 이거네
1780573413408,계속 누워있네
1780573413660,와 피쏠려
1780573413799,피쏠린다
1780573414214,피쏠린다
1780573414499,노래 퀄들이 다 좋아
1780573415097,버클리음대 출신들이 많아서
1780573415103,맛있다 오
1780573415172,발을엄청보여주네
1780573415214,얘들몇살임 어려보인다
1780573415222,피쏠리겟다
1780573415264,피안쏠리나
1780573415276,춤이 돼게 매력있다
1780573415650,피쏠린다
1780573415749,발이 포인트네
1780573416009,피쏠리겠다
1780573416186,피 쏠려
1780573416393,중소 맞냐
1780573417012,피쏠려
1780573417195,이게 딱 좋네
1780573417622,{:d_51:}
1780573417888,오 이게 더 좋다
1780573419049,좋다
1780573419507,얘네 곡 퀄이 중소가 아냐
1780573420022,화면 후처리를 잘 쓰네
1780573420079,메이
1780573420478,ㅍㅂㅍㅂㅍㅂ
1780573421129,오
1780573421164,급이 중소가 아닌데 ㄹㅇ?
1780573421535,이 노랜 진짜 깔끔하게 오네
1780573421539,왜 돈냄새 느껴지냐
1780573421672,캬
1780573421703,오
